Data from Reflection_17-13-16-239.txt Node
Date: Mon Aug 31 17:13:16 CEST 2026
User: uni bonn
Spectrometer: FLMS14569
Trigger mode: 0
Integration Time (sec): 3.230000E-3
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
188.453	1.6876972E2
188.92	1.6876972E2
189.388	1.6876972E2
189.855	62.776025E0
190.322	-2.9900332E0
190.789	2.4450867E2
191.256	2.4208145E2
191.723	9.3655914E2
192.19	35.879945E0
192.657	2.6696165E2
193.124	1.5170732E2
193.591	73.090909E0
194.058	1.5099778E2
194.525	-2.5081967E2
194.992	50.243902E0
195.458	18.863049E0
195.925	95.260664E0
196.392	1.2405498E2
196.858	1.0744986E2
197.325	5.0983607E2
197.791	4.1972789E2
198.258	22.905028E0
198.724	-38.170347E0
199.19	-6.8493151E0
199.657	10.614209E0
200.123	76.133731E-2
200.589	17.620776E0
201.055	30.388548E0
201.521	10.329508E0
201.987	24.157108E0
202.453	20.432555E0
202.919	16.767865E0
203.385	10.885853E0
203.851	22.490759E0
204.317	35.673407E0
204.782	17.541899E0
205.248	30.988101E0
205.714	21.797564E0
206.179	42.250989E0
206.645	-44.00978E-2
207.11	15.012723E0
207.576	-5.8257102E0
208.041	22.987067E0
208.506	-97.770825E-2
208.972	1.0662958E0
209.437	17.916866E0
209.902	13.201453E0
210.367	-6.4959697E0
210.832	16.325712E0
211.297	12.934631E0
211.762	15.012723E0
212.227	-2.8092656E0
212.692	30.678046E0
213.157	36.283861E0
213.622	48.047117E0
214.087	11.309837E0
214.551	5.6698866E0
215.016	14.316821E0
215.481	16.967509E0
215.945	40.737002E0
216.41	8.5886923E0
216.874	-4.9748463E0
217.339	7.8588235E0
217.803	10.580205E0
218.267	23.005627E0
218.732	37.946264E0
219.196	15.555556E0
219.66	-57.507987E-2
220.124	25.593668E0
220.588	33.202934E0
221.052	17.101449E0
221.516	3.4788109E0
221.98	29.316338E0
222.444	44.600939E0
222.908	-35.643564E-2
223.372	16.956354E0
223.836	7.7541643E0
224.299	10.049423E0
224.763	27.935223E0
225.227	25.207756E0
225.69	11.639549E0
226.154	2.0689655E0
226.617	-5.370617E0
227.08	25.988983E0
227.544	26.992073E0
228.007	22.503583E0
228.47	-14.303254E0
228.934	16.206323E0
229.397	17.284545E0
229.86	17.715533E0
